producttype_ID,iscanvas_ID,industry_ID,crtsize_ID,origindesturlhash_ID,corporationgrouplabelid_ID,checktype_ID
2.0,1.0,10.0,4.0,482.0,0.0,0.0
0.0,1.0,5.0,4.0,527.0,54.0,0.0
2.0,1.0,11.0,4.0,482.0,252.0,0.0
7.0,1.0,12.0,4.0,906.0,498.0,0.0
8.0,1.0,121.0,4.0,-1.0,109.0,0.0
7.0,1.0,12.0,4.0,906.0,498.0,0.0
2.0,1.0,171.0,4.0,236.0,537.0,0.0
7.0,1.0,12.0,4.0,906.0,498.0,0.0
7.0,1.0,10.0,4.0,323.0,223.0,0.0
7.0,1.0,12.0,4.0,906.0,498.0,0.0
7.0,0.0,23.0,2.0,240.0,432.0,0.0
7.0,1.0,12.0,4.0,906.0,498.0,0.0
6.0,0.0,153.0,0.0,2.0,0.0,0.0
7.0,1.0,12.0,4.0,906.0,498.0,0.0
2.0,1.0,171.0,4.0,236.0,533.0,0.0
7.0,1.0,12.0,4.0,906.0,498.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
7.0,1.0,12.0,4.0,906.0,498.0,0.0
7.0,1.0,10.0,4.0,902.0,224.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
4.0,1.0,183.0,5.0,142.0,70.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,0.0,109.0,2.0,2.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,1.0,10.0,4.0,323.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,171.0,4.0,482.0,411.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,0.0,9.0,0.0,902.0,224.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,46.0,5.0,236.0,339.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
4.0,1.0,46.0,4.0,236.0,10.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
4.0,0.0,5.0,6.0,283.0,55.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
2.0,1.0,10.0,4.0,236.0,0.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
7.0,0.0,21.0,0.0,176.0,665.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
7.0,1.0,11.0,4.0,260.0,346.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
2.0,1.0,20.0,5.0,482.0,187.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
5.0,1.0,20.0,4.0,236.0,0.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
0.0,1.0,1.0,4.0,236.0,0.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
2.0,1.0,180.0,4.0,482.0,178.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
2.0,1.0,171.0,4.0,236.0,311.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
2.0,0.0,31.0,6.0,482.0,0.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
7.0,1.0,10.0,4.0,283.0,225.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
0.0,1.0,1.0,2.0,236.0,0.0,0.0
4.0,1.0,146.0,8.0,394.0,308.0,0.0
2.0,1.0,171.0,4.0,236.0,177.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,89.0,4.0,482.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,171.0,4.0,236.0,285.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,171.0,4.0,236.0,311.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
6.0,0.0,162.0,0.0,2.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
0.0,1.0,121.0,5.0,236.0,404.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,35.0,5.0,236.0,635.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
6.0,0.0,83.0,0.0,2.0,0.0,0.0
0.0,1.0,121.0,3.0,236.0,382.0,0.0
2.0,1.0,36.0,4.0,482.0,0.0,0.0
0.0,1.0,121.0,3.0,236.0,382.0,0.0
2.0,1.0,70.0,4.0,482.0,0.0,0.0
0.0,1.0,121.0,3.0,236.0,382.0,0.0
2.0,1.0,10.0,4.0,236.0,342.0,0.0
0.0,1.0,121.0,3.0,236.0,382.0,0.0
6.0,0.0,187.0,0.0,2.0,0.0,0.0
0.0,1.0,121.0,3.0,236.0,382.0,0.0
7.0,0.0,12.0,3.0,791.0,224.0,0.0
0.0,1.0,121.0,3.0,236.0,382.0,0.0
7.0,1.0,11.0,4.0,260.0,346.0,0.0
0.0,1.0,121.0,3.0,236.0,382.0,0.0
7.0,1.0,84.0,4.0,236.0,39.0,0.0
0.0,1.0,121.0,3.0,236.0,382.0,0.0
2.0,1.0,42.0,4.0,482.0,637.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,1.0,28.0,2.0,236.0,0.0,2.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,171.0,4.0,482.0,678.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,36.0,4.0,482.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,171.0,4.0,236.0,370.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
0.0,1.0,2.0,4.0,236.0,54.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,0.0,99.0,2.0,482.0,0.0,0.0
1.0,1.0,121.0,5.0,236.0,94.0,0.0
8.0,0.0,121.0,2.0,-1.0,0.0,0.0
1.0,1.0,121.0,5.0,236.0,94.0,0.0
7.0,1.0,92.0,1.0,236.0,32.0,0.0
1.0,1.0,121.0,5.0,236.0,94.0,0.0
2.0,1.0,150.0,4.0,236.0,450.0,0.0
1.0,1.0,121.0,5.0,236.0,94.0,0.0
7.0,1.0,13.0,4.0,236.0,682.0,0.0
1.0,1.0,121.0,5.0,236.0,94.0,0.0
2.0,1.0,28.0,4.0,482.0,0.0,0.0
1.0,1.0,121.0,5.0,236.0,94.0,0.0
8.0,0.0,121.0,3.0,-1.0,403.0,0.0
1.0,1.0,121.0,5.0,236.0,94.0,0.0
2.0,0.0,179.0,2.0,482.0,0.0,0.0
1.0,1.0,121.0,5.0,236.0,94.0,0.0
2.0,0.0,93.0,2.0,482.0,0.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
2.0,1.0,180.0,4.0,482.0,177.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
7.0,1.0,10.0,4.0,758.0,225.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
7.0,1.0,13.0,4.0,821.0,0.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
7.0,0.0,52.0,0.0,427.0,733.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
2.0,0.0,150.0,3.0,482.0,239.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
0.0,1.0,171.0,4.0,236.0,292.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
7.0,1.0,11.0,4.0,345.0,246.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
2.0,1.0,10.0,4.0,236.0,343.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
2.0,0.0,19.0,0.0,482.0,0.0,0.0
2.0,1.0,35.0,5.0,236.0,607.0,0.0
2.0,1.0,171.0,4.0,236.0,537.0,0.0
2.0,1.0,35.0,5.0,236.0,607.0,0.0
2.0,1.0,40.0,4.0,482.0,514.0,0.0
2.0,1.0,35.0,5.0,236.0,607.0,0.0
0.0,1.0,5.0,2.0,236.0,10.0,0.0
2.0,1.0,35.0,5.0,236.0,607.0,0.0
2.0,0.0,28.0,2.0,482.0,302.0,0.0
2.0,1.0,35.0,5.0,236.0,607.0,0.0
2.0,1.0,11.0,4.0,482.0,346.0,0.0
2.0,1.0,35.0,5.0,236.0,607.0,0.0
7.0,1.0,10.0,4.0,758.0,225.0,0.0
2.0,1.0,35.0,5.0,236.0,607.0,0.0
4.0,1.0,46.0,4.0,236.0,10.0,0.0
2.0,1.0,35.0,5.0,236.0,607.0,0.0
2.0,1.0,36.0,4.0,482.0,499.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
3.0,0.0,180.0,0.0,568.0,646.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
2.0,1.0,54.0,4.0,482.0,350.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
2.0,1.0,92.0,4.0,482.0,558.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
4.0,1.0,183.0,9.0,442.0,70.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
2.0,1.0,6.0,9.0,482.0,232.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
2.0,1.0,36.0,4.0,482.0,551.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
3.0,0.0,180.0,0.0,568.0,646.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
2.0,1.0,180.0,4.0,482.0,0.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
2.0,0.0,150.0,3.0,482.0,118.0,0.0
7.0,1.0,15.0,8.0,523.0,0.0,0.0
2.0,1.0,61.0,4.0,482.0,53.0,0.0
7.0,1.0,15.0,8.0,523.0,0.0,0.0
2.0,1.0,150.0,4.0,482.0,42.0,0.0
7.0,1.0,15.0,8.0,523.0,0.0,0.0
2.0,1.0,151.0,2.0,236.0,118.0,0.0
7.0,1.0,15.0,8.0,523.0,0.0,0.0
2.0,0.0,35.0,2.0,482.0,672.0,0.0
7.0,1.0,15.0,8.0,523.0,0.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
7.0,1.0,15.0,8.0,523.0,0.0,0.0
7.0,1.0,112.0,0.0,236.0,0.0,0.0
7.0,1.0,15.0,8.0,523.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,1.0,15.0,8.0,523.0,0.0,0.0
2.0,1.0,14.0,4.0,482.0,261.0,0.0
7.0,1.0,15.0,8.0,523.0,0.0,0.0
7.0,1.0,0.0,4.0,323.0,0.0,0.0
7.0,1.0,15.0,8.0,523.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,540.0,0.0
7.0,1.0,15.0,8.0,523.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,178.0,0.0
2.0,1.0,171.0,4.0,482.0,503.0,0.0
0.0,1.0,171.0,4.0,236.0,292.0,0.0
2.0,1.0,171.0,4.0,482.0,503.0,0.0
0.0,1.0,5.0,4.0,236.0,54.0,0.0
2.0,1.0,171.0,4.0,482.0,503.0,0.0
7.0,0.0,86.0,0.0,283.0,584.0,0.0
2.0,1.0,171.0,4.0,482.0,503.0,0.0
0.0,1.0,171.0,4.0,236.0,705.0,0.0
2.0,1.0,171.0,4.0,482.0,503.0,0.0
2.0,0.0,150.0,2.0,482.0,452.0,0.0
2.0,1.0,171.0,4.0,482.0,503.0,0.0
6.0,0.0,153.0,0.0,2.0,0.0,0.0
2.0,1.0,171.0,4.0,482.0,503.0,0.0
2.0,1.0,5.0,4.0,482.0,61.0,0.0
2.0,1.0,171.0,4.0,482.0,503.0,0.0
7.0,1.0,13.0,4.0,236.0,22.0,0.0
2.0,1.0,171.0,4.0,482.0,503.0,0.0
6.0,0.0,162.0,0.0,2.0,0.0,0.0
7.0,1.0,13.0,4.0,570.0,0.0,0.0
1.0,1.0,126.0,4.0,236.0,151.0,0.0
7.0,1.0,13.0,4.0,570.0,0.0,0.0
2.0,1.0,17.0,4.0,236.0,0.0,0.0
7.0,1.0,13.0,4.0,570.0,0.0,0.0
0.0,1.0,5.0,4.0,236.0,10.0,0.0
7.0,1.0,13.0,4.0,570.0,0.0,0.0
2.0,1.0,12.0,4.0,482.0,254.0,0.0
7.0,1.0,13.0,4.0,570.0,0.0,0.0
4.0,1.0,47.0,5.0,718.0,638.0,0.0
7.0,1.0,13.0,4.0,570.0,0.0,0.0
2.0,1.0,171.0,4.0,482.0,675.0,0.0
7.0,1.0,13.0,4.0,570.0,0.0,0.0
0.0,1.0,121.0,5.0,236.0,404.0,0.0
7.0,1.0,13.0,4.0,570.0,0.0,0.0
2.0,1.0,171.0,4.0,482.0,278.0,0.0
7.0,1.0,13.0,4.0,570.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,535.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,171.0,4.0,482.0,177.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,1.0,28.0,4.0,236.0,433.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,46.0,4.0,482.0,268.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,5.0,4.0,236.0,61.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,171.0,4.0,236.0,275.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
0.0,1.0,8.0,4.0,236.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
0.0,1.0,133.0,4.0,236.0,89.0,0.0
0.0,1.0,169.0,4.0,236.0,192.0,0.0
7.0,1.0,14.0,8.0,201.0,0.0,0.0
0.0,1.0,169.0,4.0,236.0,192.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
0.0,1.0,169.0,4.0,236.0,192.0,0.0
2.0,1.0,47.0,5.0,236.0,421.0,0.0
0.0,1.0,169.0,4.0,236.0,192.0,0.0
2.0,0.0,150.0,2.0,482.0,0.0,0.0
0.0,1.0,169.0,4.0,236.0,192.0,0.0
7.0,1.0,28.0,2.0,236.0,0.0,2.0
0.0,1.0,169.0,4.0,236.0,192.0,0.0
7.0,1.0,28.0,4.0,885.0,431.0,0.0
0.0,1.0,169.0,4.0,236.0,192.0,0.0
2.0,0.0,150.0,2.0,482.0,0.0,0.0
0.0,1.0,169.0,4.0,236.0,192.0,0.0
2.0,1.0,83.0,4.0,482.0,0.0,0.0
0.0,1.0,169.0,4.0,236.0,192.0,0.0
7.0,0.0,21.0,0.0,33.0,438.0,0.0
0.0,1.0,169.0,4.0,236.0,192.0,0.0
7.0,1.0,10.0,4.0,902.0,224.0,0.0
0.0,1.0,169.0,4.0,236.0,192.0,0.0
2.0,1.0,47.0,4.0,482.0,0.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
2.0,0.0,180.0,2.0,482.0,0.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
2.0,1.0,45.0,4.0,482.0,415.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
7.0,1.0,28.0,4.0,458.0,434.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
2.0,1.0,150.0,9.0,482.0,40.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
2.0,1.0,14.0,4.0,482.0,261.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
0.0,1.0,121.0,3.0,236.0,72.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,327.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
2.0,0.0,150.0,2.0,482.0,0.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
0.0,1.0,121.0,5.0,236.0,94.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
2.0,1.0,92.0,4.0,482.0,558.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
2.0,0.0,150.0,2.0,482.0,464.0,0.0
2.0,1.0,10.0,4.0,482.0,342.0,0.0
6.0,0.0,159.0,0.0,2.0,0.0,0.0
2.0,1.0,10.0,4.0,482.0,342.0,0.0
8.0,1.0,121.0,4.0,-1.0,109.0,0.0
2.0,1.0,10.0,4.0,482.0,342.0,0.0
2.0,1.0,171.0,4.0,236.0,289.0,0.0
2.0,1.0,10.0,4.0,482.0,342.0,0.0
2.0,1.0,171.0,4.0,236.0,537.0,0.0
2.0,1.0,10.0,4.0,482.0,342.0,0.0
2.0,1.0,171.0,4.0,236.0,537.0,0.0
2.0,1.0,10.0,4.0,482.0,342.0,0.0
2.0,1.0,171.0,4.0,236.0,177.0,0.0
2.0,1.0,10.0,4.0,482.0,342.0,0.0
7.0,1.0,12.0,4.0,431.0,254.0,0.0
2.0,1.0,10.0,4.0,482.0,342.0,0.0
2.0,1.0,171.0,5.0,482.0,280.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
2.0,1.0,12.0,5.0,482.0,261.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
5.0,1.0,148.0,4.0,236.0,0.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
2.0,1.0,17.0,4.0,482.0,297.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
2.0,1.0,180.0,4.0,482.0,178.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
7.0,1.0,10.0,4.0,902.0,224.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
0.0,1.0,2.0,4.0,236.0,54.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
2.0,1.0,54.0,4.0,482.0,350.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
7.0,1.0,9.0,4.0,220.0,25.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
2.0,1.0,180.0,4.0,482.0,618.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
7.0,0.0,28.0,2.0,384.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,5.0,5.0,482.0,278.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,0.0,150.0,0.0,482.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,1.0,10.0,4.0,323.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,0.0,150.0,2.0,482.0,449.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
8.0,1.0,121.0,4.0,-1.0,93.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,14.0,4.0,482.0,261.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
8.0,0.0,126.0,5.0,-1.0,157.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,171.0,4.0,236.0,310.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,171.0,4.0,236.0,537.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
8.0,1.0,121.0,4.0,-1.0,109.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,36.0,5.0,482.0,551.0,0.0
7.0,0.0,76.0,0.0,235.0,0.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
7.0,0.0,76.0,0.0,235.0,0.0,0.0
2.0,1.0,32.0,4.0,482.0,0.0,0.0
7.0,0.0,76.0,0.0,235.0,0.0,0.0
0.0,1.0,8.0,4.0,236.0,353.0,0.0
7.0,0.0,76.0,0.0,235.0,0.0,0.0
1.0,0.0,19.0,0.0,626.0,0.0,0.0
7.0,0.0,76.0,0.0,235.0,0.0,0.0
2.0,1.0,41.0,5.0,482.0,619.0,0.0
7.0,0.0,76.0,0.0,235.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,0.0,76.0,0.0,235.0,0.0,0.0
7.0,0.0,12.0,3.0,470.0,224.0,0.0
2.0,0.0,152.0,2.0,482.0,0.0,0.0
5.0,1.0,17.0,0.0,236.0,250.0,0.0
2.0,0.0,152.0,2.0,482.0,0.0,0.0
8.0,1.0,121.0,4.0,-1.0,154.0,0.0
2.0,0.0,152.0,2.0,482.0,0.0,0.0
2.0,0.0,150.0,2.0,482.0,0.0,0.0
2.0,0.0,152.0,2.0,482.0,0.0,0.0
2.0,0.0,23.0,2.0,482.0,0.0,0.0
2.0,0.0,152.0,2.0,482.0,0.0,0.0
2.0,1.0,180.0,4.0,482.0,178.0,0.0
2.0,0.0,152.0,2.0,482.0,0.0,0.0
7.0,0.0,112.0,0.0,283.0,0.0,0.0
2.0,0.0,152.0,2.0,482.0,0.0,0.0
2.0,1.0,20.0,8.0,482.0,187.0,0.0
2.0,0.0,152.0,2.0,482.0,0.0,0.0
2.0,1.0,28.0,4.0,482.0,0.0,0.0
2.0,0.0,152.0,2.0,482.0,0.0,0.0
7.0,1.0,17.0,4.0,902.0,224.0,0.0
2.0,0.0,152.0,2.0,482.0,0.0,0.0
8.0,1.0,121.0,4.0,-1.0,93.0,0.0
0.0,1.0,72.0,4.0,236.0,0.0,0.0
7.0,1.0,13.0,4.0,236.0,22.0,0.0
0.0,1.0,72.0,4.0,236.0,0.0,0.0
2.0,0.0,150.0,0.0,482.0,458.0,0.0
0.0,1.0,72.0,4.0,236.0,0.0,0.0
2.0,1.0,20.0,8.0,482.0,187.0,0.0
0.0,1.0,72.0,4.0,236.0,0.0,0.0
2.0,1.0,180.0,4.0,482.0,178.0,0.0
0.0,1.0,72.0,4.0,236.0,0.0,0.0
4.0,1.0,36.0,5.0,336.0,359.0,0.0
0.0,1.0,72.0,4.0,236.0,0.0,0.0
7.0,1.0,11.0,4.0,260.0,346.0,0.0
0.0,1.0,72.0,4.0,236.0,0.0,0.0
2.0,1.0,91.0,4.0,482.0,0.0,0.0
0.0,1.0,72.0,4.0,236.0,0.0,0.0
2.0,1.0,47.0,8.0,482.0,339.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
2.0,0.0,177.0,0.0,482.0,0.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,537.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
2.0,1.0,171.0,0.0,236.0,537.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
8.0,0.0,121.0,2.0,-1.0,87.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
2.0,1.0,14.0,4.0,482.0,261.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
7.0,0.0,21.0,3.0,107.0,665.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
7.0,1.0,28.0,4.0,885.0,431.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
2.0,1.0,175.0,4.0,482.0,218.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
7.0,0.0,28.0,2.0,862.0,435.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
5.0,1.0,39.0,0.0,236.0,0.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,0.0,112.0,2.0,2.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,537.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
7.0,1.0,150.0,4.0,236.0,132.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
2.0,1.0,20.0,8.0,482.0,187.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
1.0,1.0,121.0,1.0,236.0,195.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,537.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,327.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
6.0,0.0,162.0,0.0,2.0,0.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
2.0,1.0,11.0,4.0,482.0,252.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
6.0,0.0,100.0,0.0,2.0,0.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
2.0,1.0,35.0,4.0,236.0,635.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
2.0,0.0,151.0,2.0,482.0,137.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
2.0,1.0,36.0,4.0,482.0,551.0,0.0
1.0,1.0,186.0,4.0,236.0,0.0,0.0
6.0,0.0,162.0,0.0,2.0,0.0,0.0
2.0,1.0,171.0,4.0,482.0,280.0,0.0
2.0,1.0,12.0,5.0,482.0,22.0,0.0
2.0,1.0,171.0,4.0,482.0,280.0,0.0
7.0,1.0,89.0,0.0,236.0,0.0,0.0
2.0,1.0,171.0,4.0,482.0,280.0,0.0
2.0,1.0,180.0,4.0,482.0,178.0,0.0
2.0,1.0,171.0,4.0,482.0,280.0,0.0
2.0,0.0,150.0,3.0,482.0,135.0,0.0
2.0,1.0,171.0,4.0,482.0,280.0,0.0
6.0,0.0,184.0,0.0,2.0,0.0,0.0
2.0,1.0,171.0,4.0,482.0,280.0,0.0
7.0,0.0,19.0,0.0,813.0,669.0,0.0
2.0,1.0,171.0,4.0,482.0,280.0,0.0
2.0,1.0,28.0,8.0,482.0,271.0,0.0
2.0,1.0,171.0,4.0,482.0,280.0,0.0
7.0,1.0,10.0,4.0,902.0,224.0,0.0
2.0,1.0,171.0,4.0,482.0,280.0,0.0
0.0,1.0,169.0,4.0,236.0,211.0,0.0
2.0,1.0,171.0,4.0,482.0,280.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
2.0,1.0,171.0,4.0,482.0,280.0,0.0
7.0,0.0,21.0,0.0,701.0,438.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
2.0,1.0,17.0,5.0,482.0,244.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
2.0,0.0,12.0,5.0,482.0,261.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,278.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
7.0,1.0,12.0,4.0,906.0,498.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
7.0,0.0,28.0,1.0,653.0,436.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
6.0,0.0,75.0,0.0,2.0,0.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
2.0,1.0,109.0,4.0,482.0,0.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
4.0,1.0,5.0,5.0,500.0,62.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
2.0,1.0,150.0,4.0,482.0,43.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
6.0,0.0,83.0,0.0,2.0,0.0,0.0
7.0,0.0,112.0,0.0,2.0,0.0,0.0
8.0,0.0,121.0,2.0,-1.0,0.0,0.0
