4849,0.03082480388771945
16741,0.011892763555734731
4849,0.03082480388771945
2367,0.00804289544235925
4849,0.03082480388771945
28983,0.01159375483073118
16741,0.011892763555734731
26895,0.005417956656346749
4473,0.03103709311127933
10773,0.012711864406779662
4473,0.03103709311127933
13104,0.013018714401952809
4473,0.03103709311127933
30183,0.009366665390554215
30475,0.038421236465246235
3986,0.012693417256753213
30475,0.038421236465246235
11305,0.010187767875365673
30475,0.038421236465246235
17012,0.005810231322099414
1201,0.08758109360519
4799,0.00706713780918728
1201,0.08758109360519
10778,0.032693293190698865
1201,0.08758109360519
1692,0.0197895115588738
1201,0.08758109360519
16380,0.00831234256926952
1201,0.08758109360519
8847,0.0028462998102466797
1201,0.08758109360519
30468,0.03141214415930445
20517,0.053739364084191665
8103,0.008290155440414506
20517,0.053739364084191665
16752,0.01814193395387443
20517,0.053739364084191665
1099,0.0035816618911174787
20517,0.053739364084191665
30334,0.023735165521549032
24387,0.01566024360378939
4799,0.00706713780918728
14030,0.05245330494532082
16741,0.011892763555734731
14030,0.05245330494532082
24422,0.02041568735886446
14030,0.05245330494532082
1692,0.0197895115588738
14030,0.05245330494532082
29941,0.010370845552297165
29086,0.04142455482661668
16741,0.011892763555734731
29086,0.04142455482661668
16752,0.01814193395387443
29086,0.04142455482661668
16651,0.007458710708577517
29086,0.04142455482661668
11325,0.010575296108291032
10477,0.023809523809523808
2367,0.00804289544235925
10477,0.023809523809523808
29941,0.010370845552297165
3986,0.012693417256753213
8847,0.0028462998102466797
30325,0.03572483023324476
10773,0.012711864406779662
30325,0.03572483023324476
13104,0.013018714401952809
30325,0.03572483023324476
30183,0.009366665390554215
16045,0.05685655157390264
4799,0.00706713780918728
16045,0.05685655157390264
29018,0.01327204454227632
16045,0.05685655157390264
16651,0.007458710708577517
16045,0.05685655157390264
8847,0.0028462998102466797
9793,0.04737923265522497
13144,0.013217522658610271
9793,0.04737923265522497
29018,0.01327204454227632
9793,0.04737923265522497
13104,0.013018714401952809
9793,0.04737923265522497
11325,0.010575296108291032
24422,0.02041568735886446
28372,0.00641792892814396
24422,0.02041568735886446
30183,0.009366665390554215
16752,0.01814193395387443
16651,0.007458710708577517
10778,0.032693293190698865
4799,0.00706713780918728
10778,0.032693293190698865
1099,0.0035816618911174787
10778,0.032693293190698865
8847,0.0028462998102466797
13795,0.02339572192513369
2367,0.00804289544235925
13795,0.02339572192513369
29941,0.010370845552297165
4549,0.04455205811138015
13144,0.013217522658610271
4549,0.04455205811138015
